usage: main.py [-h] [--dataset DATASET] [--topic_num TOPIC_NUM]
               [--init_dataset] [--seed SEED] [--time_steps TIME_STEPS]
               [--AI AI] [--LAMBDA LAMBDA] [--prob_send_msg PROB_SEND_MSG]
               [--k K] [--worker_num WORKER_NUM] [--plot] [--multi_thread]
               [--plot_type PLOT_TYPE]

Hyper Parameters

optional arguments:
  -h, --help            show this help message and exit
  --dataset DATASET
  --topic_num TOPIC_NUM
  --init_dataset
  --seed SEED
  --time_steps TIME_STEPS
  --AI AI
  --LAMBDA LAMBDA
  --prob_send_msg PROB_SEND_MSG
  --k K
  --worker_num WORKER_NUM
  --plot
  --multi_thread
  --plot_type PLOT_TYPE
Namespace(AI='CB', LAMBDA=0.5, dataset='ciao_clean', init_dataset=False, k=5, multi_thread=False, plot=False, plot_type='fb', prob_send_msg=0.2, seed=321, time_steps=1000, topic_num=5, worker_num=10)
Time step: 826 | Execution time: 33s | Avg. FB: 1.563664
Time step: 827 | Execution time: 34s | Avg. FB: 1.563661
Time step: 828 | Execution time: 35s | Avg. FB: 1.563662
Time step: 829 | Execution time: 34s | Avg. FB: 1.563664
Time step: 830 | Execution time: 34s | Avg. FB: 1.563667
Time step: 831 | Execution time: 35s | Avg. FB: 1.563660
Time step: 832 | Execution time: 35s | Avg. FB: 1.563659
Time step: 833 | Execution time: 34s | Avg. FB: 1.563656
Time step: 834 | Execution time: 35s | Avg. FB: 1.563650
Time step: 835 | Execution time: 33s | Avg. FB: 1.563639
Time step: 836 | Execution time: 34s | Avg. FB: 1.563639
Time step: 837 | Execution time: 34s | Avg. FB: 1.563638
Time step: 838 | Execution time: 34s | Avg. FB: 1.563636
Time step: 839 | Execution time: 35s | Avg. FB: 1.563637
Time step: 840 | Execution time: 35s | Avg. FB: 1.563636
Time step: 841 | Execution time: 35s | Avg. FB: 1.563637
Time step: 842 | Execution time: 35s | Avg. FB: 1.563638
Time step: 843 | Execution time: 34s | Avg. FB: 1.563642
Time step: 844 | Execution time: 34s | Avg. FB: 1.563643
Time step: 845 | Execution time: 36s | Avg. FB: 1.563644
Time step: 846 | Execution time: 36s | Avg. FB: 1.563648
Time step: 847 | Execution time: 34s | Avg. FB: 1.563654
Time step: 848 | Execution time: 34s | Avg. FB: 1.563654
Time step: 849 | Execution time: 35s | Avg. FB: 1.563658
Time step: 850 | Execution time: 35s | Avg. FB: 1.563648
Time step: 851 | Execution time: 35s | Avg. FB: 1.563649
Time step: 852 | Execution time: 35s | Avg. FB: 1.563652
Time step: 853 | Execution time: 35s | Avg. FB: 1.563634
Time step: 854 | Execution time: 35s | Avg. FB: 1.563629
Time step: 855 | Execution time: 36s | Avg. FB: 1.563628
Time step: 856 | Execution time: 35s | Avg. FB: 1.563629
Time step: 857 | Execution time: 36s | Avg. FB: 1.563629
Time step: 858 | Execution time: 36s | Avg. FB: 1.563625
Time step: 859 | Execution time: 35s | Avg. FB: 1.563626
Time step: 860 | Execution time: 36s | Avg. FB: 1.563621
Time step: 861 | Execution time: 36s | Avg. FB: 1.563623
Time step: 862 | Execution time: 36s | Avg. FB: 1.563626
Time step: 863 | Execution time: 35s | Avg. FB: 1.563624
Time step: 864 | Execution time: 123s | Avg. FB: 1.563627
Time step: 865 | Execution time: 32s | Avg. FB: 1.563618
Time step: 866 | Execution time: 35s | Avg. FB: 1.563618
Time step: 867 | Execution time: 34s | Avg. FB: 1.563619
Time step: 868 | Execution time: 35s | Avg. FB: 1.563623
Time step: 869 | Execution time: 33s | Avg. FB: 1.563630
Time step: 870 | Execution time: 35s | Avg. FB: 1.563631
Time step: 871 | Execution time: 36s | Avg. FB: 1.563627
Time step: 872 | Execution time: 34s | Avg. FB: 1.563627
Time step: 873 | Execution time: 35s | Avg. FB: 1.563629
Time step: 874 | Execution time: 35s | Avg. FB: 1.563632
Time step: 875 | Execution time: 34s | Avg. FB: 1.563637
Time step: 876 | Execution time: 37s | Avg. FB: 1.563632
Time step: 877 | Execution time: 36s | Avg. FB: 1.563634
Time step: 878 | Execution time: 36s | Avg. FB: 1.563638
Time step: 879 | Execution time: 35s | Avg. FB: 1.563636
Time step: 880 | Execution time: 36s | Avg. FB: 1.563633
Time step: 881 | Execution time: 36s | Avg. FB: 1.563632
Time step: 882 | Execution time: 37s | Avg. FB: 1.563633
Time step: 883 | Execution time: 35s | Avg. FB: 1.563633
Time step: 884 | Execution time: 36s | Avg. FB: 1.563635
Time step: 885 | Execution time: 36s | Avg. FB: 1.563639
Time step: 886 | Execution time: 37s | Avg. FB: 1.563640
Time step: 887 | Execution time: 35s | Avg. FB: 1.563638
Time step: 888 | Execution time: 36s | Avg. FB: 1.563642
Time step: 889 | Execution time: 36s | Avg. FB: 1.563639
Time step: 890 | Execution time: 37s | Avg. FB: 1.563644
Time step: 891 | Execution time: 37s | Avg. FB: 1.563643
Time step: 892 | Execution time: 36s | Avg. FB: 1.563646
Time step: 893 | Execution time: 36s | Avg. FB: 1.563648
Time step: 894 | Execution time: 36s | Avg. FB: 1.563652
Time step: 895 | Execution time: 36s | Avg. FB: 1.563648
Time step: 896 | Execution time: 37s | Avg. FB: 1.563649
Time step: 897 | Execution time: 37s | Avg. FB: 1.563649
Time step: 898 | Execution time: 36s | Avg. FB: 1.563653
Time step: 899 | Execution time: 36s | Avg. FB: 1.563654
Time step: 900 | Execution time: 36s | Avg. FB: 1.563655
Time step: 901 | Execution time: 36s | Avg. FB: 1.563655
Time step: 902 | Execution time: 37s | Avg. FB: 1.563644
Time step: 903 | Execution time: 36s | Avg. FB: 1.563642
Time step: 904 | Execution time: 36s | Avg. FB: 1.563646
Time step: 905 | Execution time: 37s | Avg. FB: 1.563648
Time step: 906 | Execution time: 37s | Avg. FB: 1.563645
Time step: 907 | Execution time: 38s | Avg. FB: 1.563648
Time step: 908 | Execution time: 38s | Avg. FB: 1.563651
Time step: 909 | Execution time: 37s | Avg. FB: 1.563650
Time step: 910 | Execution time: 34s | Avg. FB: 1.563649
Time step: 911 | Execution time: 35s | Avg. FB: 1.563652
Time step: 912 | Execution time: 35s | Avg. FB: 1.563652
Time step: 913 | Execution time: 37s | Avg. FB: 1.563655
Time step: 914 | Execution time: 35s | Avg. FB: 1.563654
Time step: 915 | Execution time: 36s | Avg. FB: 1.563652
Time step: 916 | Execution time: 36s | Avg. FB: 1.563650
Time step: 917 | Execution time: 37s | Avg. FB: 1.563651
Time step: 918 | Execution time: 36s | Avg. FB: 1.563650
Time step: 919 | Execution time: 36s | Avg. FB: 1.563650
Time step: 920 | Execution time: 38s | Avg. FB: 1.563645
Time step: 921 | Execution time: 37s | Avg. FB: 1.563646
Time step: 922 | Execution time: 37s | Avg. FB: 1.563645
Time step: 923 | Execution time: 38s | Avg. FB: 1.563644
Time step: 924 | Execution time: 37s | Avg. FB: 1.563645
Time step: 925 | Execution time: 36s | Avg. FB: 1.563645
Time step: 926 | Execution time: 38s | Avg. FB: 1.563645
Time step: 927 | Execution time: 37s | Avg. FB: 1.563642
Time step: 928 | Execution time: 37s | Avg. FB: 1.563644
Time step: 929 | Execution time: 36s | Avg. FB: 1.563641
Time step: 930 | Execution time: 37s | Avg. FB: 1.563639
Time step: 931 | Execution time: 38s | Avg. FB: 1.563640
Time step: 932 | Execution time: 36s | Avg. FB: 1.563640
Time step: 933 | Execution time: 37s | Avg. FB: 1.563634
Time step: 934 | Execution time: 35s | Avg. FB: 1.563639
Time step: 935 | Execution time: 37s | Avg. FB: 1.563638
Time step: 936 | Execution time: 37s | Avg. FB: 1.563631
Time step: 937 | Execution time: 37s | Avg. FB: 1.563629
Time step: 938 | Execution time: 37s | Avg. FB: 1.563624
Time step: 939 | Execution time: 38s | Avg. FB: 1.563620
Time step: 940 | Execution time: 38s | Avg. FB: 1.563621
Time step: 941 | Execution time: 37s | Avg. FB: 1.563623
Time step: 942 | Execution time: 38s | Avg. FB: 1.563626
Time step: 943 | Execution time: 38s | Avg. FB: 1.563627
Time step: 944 | Execution time: 37s | Avg. FB: 1.563628
Time step: 945 | Execution time: 38s | Avg. FB: 1.563626
Time step: 946 | Execution time: 38s | Avg. FB: 1.563622
Time step: 947 | Execution time: 37s | Avg. FB: 1.563625
Time step: 948 | Execution time: 37s | Avg. FB: 1.563625
Time step: 949 | Execution time: 37s | Avg. FB: 1.563625
Time step: 950 | Execution time: 38s | Avg. FB: 1.563627
Time step: 951 | Execution time: 39s | Avg. FB: 1.563629
Time step: 952 | Execution time: 39s | Avg. FB: 1.563630
Time step: 953 | Execution time: 39s | Avg. FB: 1.563628
Time step: 954 | Execution time: 39s | Avg. FB: 1.563631
Time step: 955 | Execution time: 35s | Avg. FB: 1.563627
Time step: 956 | Execution time: 36s | Avg. FB: 1.563626
Time step: 957 | Execution time: 37s | Avg. FB: 1.563627
Time step: 958 | Execution time: 37s | Avg. FB: 1.563627
Time step: 959 | Execution time: 37s | Avg. FB: 1.563626
Time step: 960 | Execution time: 38s | Avg. FB: 1.563626
Time step: 961 | Execution time: 38s | Avg. FB: 1.563630
Time step: 962 | Execution time: 37s | Avg. FB: 1.563633
Time step: 963 | Execution time: 38s | Avg. FB: 1.563637
Time step: 964 | Execution time: 37s | Avg. FB: 1.563640
Time step: 965 | Execution time: 39s | Avg. FB: 1.563635
Time step: 966 | Execution time: 39s | Avg. FB: 1.563635
Time step: 967 | Execution time: 38s | Avg. FB: 1.563636
Time step: 968 | Execution time: 37s | Avg. FB: 1.563640
Time step: 969 | Execution time: 38s | Avg. FB: 1.563642
Time step: 970 | Execution time: 39s | Avg. FB: 1.563643
Time step: 971 | Execution time: 38s | Avg. FB: 1.563647
Time step: 972 | Execution time: 38s | Avg. FB: 1.563650
Time step: 973 | Execution time: 39s | Avg. FB: 1.563652
Time step: 974 | Execution time: 39s | Avg. FB: 1.563655
Time step: 975 | Execution time: 38s | Avg. FB: 1.563660
Time step: 976 | Execution time: 39s | Avg. FB: 1.563663
Time step: 977 | Execution time: 39s | Avg. FB: 1.563665
Time step: 978 | Execution time: 39s | Avg. FB: 1.563666
Time step: 979 | Execution time: 38s | Avg. FB: 1.563671
Time step: 980 | Execution time: 37s | Avg. FB: 1.563675
Time step: 981 | Execution time: 39s | Avg. FB: 1.563679
Time step: 982 | Execution time: 39s | Avg. FB: 1.563682
Time step: 983 | Execution time: 39s | Avg. FB: 1.563681
Time step: 984 | Execution time: 40s | Avg. FB: 1.563680
Time step: 985 | Execution time: 38s | Avg. FB: 1.563682
Time step: 986 | Execution time: 39s | Avg. FB: 1.563683
Time step: 987 | Execution time: 39s | Avg. FB: 1.563686
Time step: 988 | Execution time: 40s | Avg. FB: 1.563675
Time step: 989 | Execution time: 39s | Avg. FB: 1.563674
Time step: 990 | Execution time: 39s | Avg. FB: 1.563672
Time step: 991 | Execution time: 38s | Avg. FB: 1.563671
Time step: 992 | Execution time: 40s | Avg. FB: 1.563673
Time step: 993 | Execution time: 40s | Avg. FB: 1.563673
Time step: 994 | Execution time: 41s | Avg. FB: 1.563674
Time step: 995 | Execution time: 40s | Avg. FB: 1.563673
Time step: 996 | Execution time: 40s | Avg. FB: 1.563668
Time step: 997 | Execution time: 37s | Avg. FB: 1.563671
Time step: 998 | Execution time: 40s | Avg. FB: 1.563673
Time step: 999 | Execution time: 39s | Avg. FB: 1.563669
